tripduration,starttime,stoptime,start_station_id,name,start_station_latitude,start_station_longitude,end_station_id,direction,end_station_latitude,end_station_longitude,bikeid,usertype,birthyear,gender
1224,41852.91597,41852.93056,247,Perry St & Bleecker St,40.73535398,-74.00483091,247,Perry St & Bleecker St,40.73535398,-74.00483091,19457,Subscriber,1967,1
2610,41852.95139,41852.98125,247,Perry St & Bleecker St,40.73535398,-74.00483091,247,Perry St & Bleecker St,40.73535398,-74.00483091,18176,Subscriber,1991,2
443,41852.77708,41852.78194,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,247,Perry St & Bleecker St,40.73535398,-74.00483091,15709,Customer,\N,0
553,41852.44444,41852.45069,127,Barrow St & Hudson St,40.73172428,-74.00674436,248,Laight St & Hudson St,40.72185379,-74.00771779,21234,Subscriber,1980,2
748,41852.85556,41852.86458,247,Perry St & Bleecker St,40.73535398,-74.00483091,248,Laight St & Hudson St,40.72185379,-74.00771779,15709,Subscriber,1957,2
132,41852.42014,41852.42222,249,Harrison St & Hudson St,40.71870987,-74.0090009,248,Laight St & Hudson St,40.72185379,-74.00771779,15812,Subscriber,1972,1
127,41852.44861,41852.45,249,Harrison St & Hudson St,40.71870987,-74.0090009,248,Laight St & Hudson St,40.72185379,-74.00771779,17588,Subscriber,1975,1
447,41852.72014,41852.725,127,Barrow St & Hudson St,40.73172428,-74.00674436,249,Harrison St & Hudson St,40.71870987,-74.0090009,20804,Subscriber,1969,1
62,41852.38056,41852.38125,146,Hudson St & Reade St,40.71625008,-74.0091059,249,Harrison St & Hudson St,40.71870987,-74.0090009,15604,Subscriber,1989,1
77,41852.46389,41852.46458,146,Hudson St & Reade St,40.71625008,-74.0091059,249,Harrison St & Hudson St,40.71870987,-74.0090009,19854,Subscriber,1964,1
112,41852.73681,41852.73819,146,Hudson St & Reade St,40.71625008,-74.0091059,249,Harrison St & Hudson St,40.71870987,-74.0090009,16097,Subscriber,1970,1
109,41852.79861,41852.8,146,Hudson St & Reade St,40.71625008,-74.0091059,249,Harrison St & Hudson St,40.71870987,-74.0090009,18355,Subscriber,1968,2
432,41852.34792,41852.35278,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,249,Harrison St & Hudson St,40.71870987,-74.0090009,14564,Subscriber,1974,1
588,41852.83542,41852.84167,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,249,Harrison St & Hudson St,40.71870987,-74.0090009,17970,Customer,\N,0
389,41852.31528,41852.32014,195,Liberty St & Broadway,40.70905623,-74.01043382,249,Harrison St & Hudson St,40.71870987,-74.0090009,16832,Subscriber,1989,1
962,41852.69236,41852.70347,195,Liberty St & Broadway,40.70905623,-74.01043382,249,Harrison St & Hudson St,40.71870987,-74.0090009,21447,Subscriber,1987,2
1949,41852.775,41852.79792,237,E 11 St & 2 Ave,40.73047309,-73.98672378,249,Harrison St & Hudson St,40.71870987,-74.0090009,18363,Customer,\N,0
1927,41852.77569,41852.79792,237,E 11 St & 2 Ave,40.73047309,-73.98672378,249,Harrison St & Hudson St,40.71870987,-74.0090009,17428,Customer,\N,0
210,41852.33472,41852.3375,257,Lispenard St & Broadway,40.71939226,-74.00247214,249,Harrison St & Hudson St,40.71870987,-74.0090009,17911,Subscriber,1973,1
216,41852.39653,41852.39861,257,Lispenard St & Broadway,40.71939226,-74.00247214,249,Harrison St & Hudson St,40.71870987,-74.0090009,14705,Subscriber,1981,1
282,41852.4,41852.40278,257,Lispenard St & Broadway,40.71939226,-74.00247214,249,Harrison St & Hudson St,40.71870987,-74.0090009,15244,Subscriber,1966,1
355,41852.49444,41852.49861,257,Lispenard St & Broadway,40.71939226,-74.00247214,249,Harrison St & Hudson St,40.71870987,-74.0090009,15742,Subscriber,1980,1
258,41852.46736,41852.47014,128,MacDougal St & Prince St,40.72710258,-74.00297088,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21350,Subscriber,1982,1
339,41852.66389,41852.66806,128,MacDougal St & Prince St,40.72710258,-74.00297088,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20764,Subscriber,1967,1
302,41852.79792,41852.80139,128,MacDougal St & Prince St,40.72710258,-74.00297088,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17861,Subscriber,1985,1
1525,41852.73542,41852.75347,137,E 56 St & Madison Ave,40.761628,-73.972924,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17321,Subscriber,1984,2
609,41852.76875,41852.77569,146,Hudson St & Reade St,40.71625008,-74.0091059,250,Lafayette St & Jersey St,40.72456089,-73.99565293,15742,Subscriber,1985,2
871,41852.76944,41852.77986,147,Greenwich St & Warren St,40.71542197,-74.01121978,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17324,Subscriber,1984,1
510,41852.35972,41852.36597,150,E 2 St & Avenue C,40.7208736,-73.98085795,250,Lafayette St & Jersey St,40.72456089,-73.99565293,14552,Subscriber,1991,1
442,41852.41319,41852.41806,150,E 2 St & Avenue C,40.7208736,-73.98085795,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20949,Subscriber,1989,1
130,41852.48958,41852.49097,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20337,Subscriber,1981,1
190,41852.73194,41852.73403,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19536,Subscriber,1987,2
374,41852.60972,41852.61458,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16929,Subscriber,1984,2
601,41852.83125,41852.83819,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17961,Subscriber,1989,1
770,41852.50139,41852.51042,212,W 16 St & The High Line,40.74334935,-74.00681753,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21375,Subscriber,1962,2
707,41852.71597,41852.72431,223,W 13 St & 7 Ave,40.73781509,-73.99994661,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16094,Subscriber,1991,2
199,41852.39792,41852.4,229,Great Jones St,40.72743423,-73.99379025,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21599,Subscriber,1986,1
207,41852.7125,41852.71458,229,Great Jones St,40.72743423,-73.99379025,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19280,Subscriber,1982,1
352,41852.62778,41852.63194,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,250,Lafayette St & Jersey St,40.72456089,-73.99565293,14884,Subscriber,1986,1
563,41852.27569,41852.28194,237,E 11 St & 2 Ave,40.73047309,-73.98672378,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20693,Subscriber,1989,1
418,41852.30278,41852.30764,247,Perry St & Bleecker St,40.73535398,-74.00483091,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19467,Subscriber,1984,2
468,41852.31806,41852.32361,247,Perry St & Bleecker St,40.73535398,-74.00483091,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21605,Subscriber,1975,1
695,41852.54097,41852.54931,247,Perry St & Bleecker St,40.73535398,-74.00483091,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18630,Subscriber,1975,1
922,41852.63194,41852.64306,247,Perry St & Bleecker St,40.73535398,-74.00483091,250,Lafayette St & Jersey St,40.72456089,-73.99565293,15673,Customer,\N,0
903,41852.63264,41852.64306,247,Perry St & Bleecker St,40.73535398,-74.00483091,250,Lafayette St & Jersey St,40.72456089,-73.99565293,15073,Customer,\N,0
653,41852.63958,41852.64722,249,Harrison St & Hudson St,40.71870987,-74.0090009,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21080,Subscriber,1936,1
606,41852.68056,41852.6875,249,Harrison St & Hudson St,40.71870987,-74.0090009,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20108,Subscriber,1973,1
1139,41852.60069,41852.61389,250,Lafayette St & Jersey St,40.72456089,-73.99565293,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16104,Subscriber,1986,2
496,41852.61875,41852.62431,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20663,Subscriber,1979,1
296,41852.40556,41852.40903,263,Elizabeth St & Hester St,40.71729,-73.996375,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17937,Subscriber,1972,1
244,41852.68194,41852.68472,263,Elizabeth St & Hester St,40.71729,-73.996375,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17169,Subscriber,1979,2
609,41852.42222,41852.42917,116,W 17 St & 8 Ave,40.74177603,-74.00149746,251,Mott St & Prince St,40.72317958,-73.99480012,21657,Subscriber,1971,1
1447,41852.65972,41852.67639,116,W 17 St & 8 Ave,40.74177603,-74.00149746,251,Mott St & Prince St,40.72317958,-73.99480012,18327,Subscriber,1979,1
347,41852.93819,41852.94236,150,E 2 St & Avenue C,40.7208736,-73.98085795,251,Mott St & Prince St,40.72317958,-73.99480012,14640,Subscriber,1991,1
129,41852.11111,41852.1125,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,251,Mott St & Prince St,40.72317958,-73.99480012,20835,Subscriber,1980,1
1016,41852.81458,41852.82639,152,Warren St & Church St,40.71473993,-74.00910627,251,Mott St & Prince St,40.72317958,-73.99480012,20004,Subscriber,1961,1
980,41852.76389,41852.77569,174,E 25 St & 1 Ave,40.7381765,-73.97738662,251,Mott St & Prince St,40.72317958,-73.99480012,17554,Subscriber,1976,2
593,41852.06806,41852.075,223,W 13 St & 7 Ave,40.73781509,-73.99994661,251,Mott St & Prince St,40.72317958,-73.99480012,20605,Subscriber,1973,1
322,41852.89583,41852.89931,229,Great Jones St,40.72743423,-73.99379025,251,Mott St & Prince St,40.72317958,-73.99480012,17572,Subscriber,1972,2
250,41852.98403,41852.98681,229,Great Jones St,40.72743423,-73.99379025,251,Mott St & Prince St,40.72317958,-73.99480012,15193,Subscriber,1977,2
327,41852.4125,41852.41597,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,251,Mott St & Prince St,40.72317958,-73.99480012,15008,Subscriber,1988,1
382,41852.50208,41852.50625,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,251,Mott St & Prince St,40.72317958,-73.99480012,14763,Subscriber,1953,1
333,41852.70278,41852.70625,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,251,Mott St & Prince St,40.72317958,-73.99480012,19987,Subscriber,1990,1
461,41852.83194,41852.8375,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,251,Mott St & Prince St,40.72317958,-73.99480012,17485,Subscriber,1977,2
282,41852.90417,41852.90764,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,251,Mott St & Prince St,40.72317958,-73.99480012,15626,Subscriber,1984,1
383,41852.375,41852.37917,237,E 11 St & 2 Ave,40.73047309,-73.98672378,251,Mott St & Prince St,40.72317958,-73.99480012,16394,Subscriber,1992,1
735,41852.52569,41852.53403,237,E 11 St & 2 Ave,40.73047309,-73.98672378,251,Mott St & Prince St,40.72317958,-73.99480012,17457,Customer,\N,0
1367,41852.9125,41852.92778,237,E 11 St & 2 Ave,40.73047309,-73.98672378,251,Mott St & Prince St,40.72317958,-73.99480012,15817,Subscriber,1982,2
393,41852.31111,41852.31597,247,Perry St & Bleecker St,40.73535398,-74.00483091,251,Mott St & Prince St,40.72317958,-73.99480012,19968,Subscriber,1977,1
459,41852.47014,41852.47569,250,Lafayette St & Jersey St,40.72456089,-73.99565293,251,Mott St & Prince St,40.72317958,-73.99480012,17816,Subscriber,1961,1
272,41852.47778,41852.48056,251,Mott St & Prince St,40.72317958,-73.99480012,251,Mott St & Prince St,40.72317958,-73.99480012,14968,Customer,\N,0
1993,41852.54444,41852.56736,251,Mott St & Prince St,40.72317958,-73.99480012,251,Mott St & Prince St,40.72317958,-73.99480012,19598,Subscriber,1964,1
1608,41852.67222,41852.69097,251,Mott St & Prince St,40.72317958,-73.99480012,251,Mott St & Prince St,40.72317958,-73.99480012,18439,Subscriber,1961,1
385,41852.77292,41852.77778,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,251,Mott St & Prince St,40.72317958,-73.99480012,14559,Subscriber,1978,1
590,41852.48472,41852.49097,257,Lispenard St & Broadway,40.71939226,-74.00247214,251,Mott St & Prince St,40.72317958,-73.99480012,19658,Subscriber,1977,2
404,41852.55764,41852.5625,257,Lispenard St & Broadway,40.71939226,-74.00247214,251,Mott St & Prince St,40.72317958,-73.99480012,20155,Subscriber,1987,1
476,41852.62292,41852.62847,257,Lispenard St & Broadway,40.71939226,-74.00247214,251,Mott St & Prince St,40.72317958,-73.99480012,18652,Subscriber,1982,1
2570,41852.38611,41852.41597,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,21263,Subscriber,1962,2
284,41852.41181,41852.41528,127,Barrow St & Hudson St,40.73172428,-74.00674436,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16731,Subscriber,1981,1
500,41852.37292,41852.37847,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16717,Subscriber,1978,1
185,41852.71736,41852.71944,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,18409,Subscriber,1983,1
307,41852.72083,41852.72431,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17236,Subscriber,1985,2
521,41852.59444,41852.60069,168,W 18 St & 6 Ave,40.73971301,-73.99456405,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,21064,Subscriber,1985,2
395,41852.71111,41852.71597,168,W 18 St & 6 Ave,40.73971301,-73.99456405,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,14559,Subscriber,1981,1
759,41852.71875,41852.72708,168,W 18 St & 6 Ave,40.73971301,-73.99456405,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16836,Customer,\N,0
744,41852.71875,41852.72778,168,W 18 St & 6 Ave,40.73971301,-73.99456405,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17260,Customer,\N,0
445,41852.74861,41852.75347,168,W 18 St & 6 Ave,40.73971301,-73.99456405,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17946,Subscriber,1964,1
362,41852.80417,41852.80833,168,W 18 St & 6 Ave,40.73971301,-73.99456405,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17602,Subscriber,1981,1
1101,41852.59722,41852.60972,195,Liberty St & Broadway,40.70905623,-74.01043382,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,20851,Subscriber,1986,1
264,41852.60208,41852.60486,229,Great Jones St,40.72743423,-73.99379025,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17187,Subscriber,1981,1
388,41852.65764,41852.6625,229,Great Jones St,40.72743423,-73.99379025,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17236,Subscriber,1974,1
406,41852.63056,41852.63542,250,Lafayette St & Jersey St,40.72456089,-73.99565293,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,18060,Subscriber,1979,1
118,41852.65208,41852.65347,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,21137,Customer,\N,0
88,41852.82083,41852.82153,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,14975,Subscriber,1962,1
744,41852.82153,41852.83056,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17602,Subscriber,1962,1
1007,41852.52778,41852.53958,263,Elizabeth St & Hester St,40.71729,-73.996375,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16850,Subscriber,1983,2
253,41852.53958,41852.54236,79,Franklin St & W Broadway,40.71911552,-74.00666661,257,Lispenard St & Broadway,40.71939226,-74.00247214,20959,Subscriber,1980,1
209,41852.54722,41852.55,79,Franklin St & W Broadway,40.71911552,-74.00666661,257,Lispenard St & Broadway,40.71939226,-74.00247214,21574,Subscriber,1978,1
167,41852.98889,41852.99028,79,Franklin St & W Broadway,40.71911552,-74.00666661,257,Lispenard St & Broadway,40.71939226,-74.00247214,15340,Subscriber,1990,1
563,41852.425,41852.43125,82,St James Pl & Pearl St,40.71117416,-74.00016545,257,Lispenard St & Broadway,40.71939226,-74.00247214,19277,Subscriber,1988,1
447,41852.37292,41852.37778,128,MacDougal St & Prince St,40.72710258,-74.00297088,257,Lispenard St & Broadway,40.71939226,-74.00247214,17324,Subscriber,1948,1
1271,41852.49375,41852.50833,137,E 56 St & Madison Ave,40.761628,-73.972924,257,Lispenard St & Broadway,40.71939226,-74.00247214,14733,Subscriber,1966,1
966,41852.34028,41852.35139,143,Clinton St & Joralemon St,40.69239502,-73.99337909,257,Lispenard St & Broadway,40.71939226,-74.00247214,19115,Subscriber,1977,1
358,41852.58472,41852.58889,152,Warren St & Church St,40.71473993,-74.00910627,257,Lispenard St & Broadway,40.71939226,-74.00247214,14843,Subscriber,1955,1
263,41852.79236,41852.79514,152,Warren St & Church St,40.71473993,-74.00910627,257,Lispenard St & Broadway,40.71939226,-74.00247214,16572,Subscriber,1992,1
585,41852.83611,41852.84306,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,257,Lispenard St & Broadway,40.71939226,-74.00247214,19312,Customer,\N,0
576,41852.83681,41852.84306,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,257,Lispenard St & Broadway,40.71939226,-74.00247214,19200,Subscriber,1978,1
560,41852.83681,41852.84306,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,257,Lispenard St & Broadway,40.71939226,-74.00247214,19041,Subscriber,1981,2
541,41852.38125,41852.3875,195,Liberty St & Broadway,40.70905623,-74.01043382,257,Lispenard St & Broadway,40.71939226,-74.00247214,15434,Subscriber,1971,1
1115,41852.76389,41852.77708,223,W 13 St & 7 Ave,40.73781509,-73.99994661,257,Lispenard St & Broadway,40.71939226,-74.00247214,16931,Subscriber,1975,1
1586,41852.84931,41852.86736,229,Great Jones St,40.72743423,-73.99379025,257,Lispenard St & Broadway,40.71939226,-74.00247214,15726,Subscriber,1978,2
1577,41852.84931,41852.86736,229,Great Jones St,40.72743423,-73.99379025,257,Lispenard St & Broadway,40.71939226,-74.00247214,17610,Subscriber,1974,1
853,41852.40278,41852.4125,238,Bank St & Washington St,40.7361967,-74.00859207,257,Lispenard St & Broadway,40.71939226,-74.00247214,19212,Subscriber,1974,1
300,41852.75486,41852.75833,249,Harrison St & Hudson St,40.71870987,-74.0090009,257,Lispenard St & Broadway,40.71939226,-74.00247214,21447,Subscriber,1981,1
616,41852.44931,41852.45625,250,Lafayette St & Jersey St,40.72456089,-73.99565293,257,Lispenard St & Broadway,40.71939226,-74.00247214,20949,Subscriber,1979,1
415,41852.39653,41852.40139,251,Mott St & Prince St,40.72317958,-73.99480012,257,Lispenard St & Broadway,40.71939226,-74.00247214,19658,Subscriber,1977,2
476,41852.40347,41852.40903,251,Mott St & Prince St,40.72317958,-73.99480012,257,Lispenard St & Broadway,40.71939226,-74.00247214,21431,Subscriber,1977,1
377,41852.57917,41852.58333,251,Mott St & Prince St,40.72317958,-73.99480012,257,Lispenard St & Broadway,40.71939226,-74.00247214,20155,Subscriber,1987,1
277,41852.70833,41852.71181,263,Elizabeth St & Hester St,40.71729,-73.996375,257,Lispenard St & Broadway,40.71939226,-74.00247214,15276,Subscriber,1964,1
336,41852.87222,41852.87639,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,19997,Subscriber,1970,1
332,41852.87222,41852.87639,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,20951,Subscriber,1975,2
1708,41852.71736,41852.7375,195,Liberty St & Broadway,40.70905623,-74.01043382,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,15548,Subscriber,1966,2
591,41852.46875,41852.475,233,Joralemon St & Adams St,40.69246277,-73.98963911,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,19877,Subscriber,1977,1
406,41852.64583,41852.65069,239,Willoughby St & Fleet St,40.69196566,-73.9813018,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,17379,Subscriber,1980,2
503,41852.73681,41852.74236,239,Willoughby St & Fleet St,40.69196566,-73.9813018,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,17764,Subscriber,1963,2
3625,41852.50208,41852.54375,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,17952,Customer,\N,0
338,41852.62778,41852.63194,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,15433,Subscriber,1974,1
441,41852.30417,41852.30903,243,Fulton St & Rockwell Pl,40.688226,-73.979382,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,17955,Subscriber,1955,1
523,41852.94167,41852.94722,243,Fulton St & Rockwell Pl,40.688226,-73.979382,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,19655,Subscriber,1983,2
141,41852.39792,41852.39931,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,19755,Subscriber,1975,1
178,41852.76597,41852.76806,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,18551,Subscriber,1981,2
456,41852.79514,41852.80069,261,Johnson St & Gold St,40.69474881,-73.98362464,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,20928,Subscriber,1962,1
2255,41852.34861,41852.37431,72,W 52 St & 11 Ave,40.76727216,-73.99392888,259,South St & Whitehall St,40.70122128,-74.01234218,19835,Subscriber,1962,1
924,41852.67361,41852.68403,79,Franklin St & W Broadway,40.71911552,-74.00666661,259,South St & Whitehall St,40.70122128,-74.01234218,20943,Subscriber,1972,1
444,41852.34444,41852.34931,82,St James Pl & Pearl St,40.71117416,-74.00016545,259,South St & Whitehall St,40.70122128,-74.01234218,16489,Subscriber,1990,1
891,41852.63958,41852.65,146,Hudson St & Reade St,40.71625008,-74.0091059,259,South St & Whitehall St,40.70122128,-74.01234218,21217,Subscriber,1952,1
113,41852.625,41852.62569,259,South St & Whitehall St,40.70122128,-74.01234218,259,South St & Whitehall St,40.70122128,-74.01234218,21219,Subscriber,1973,1
356,41852.63681,41852.64097,259,South St & Whitehall St,40.70122128,-74.01234218,259,South St & Whitehall St,40.70122128,-74.01234218,20829,Subscriber,1983,1
1487,41852.34722,41852.36458,72,W 52 St & 11 Ave,40.76727216,-73.99392888,260,Broad St & Bridge St,40.70365182,-74.01167797,16937,Subscriber,1967,1
734,41852.77361,41852.78194,147,Greenwich St & Warren St,40.71542197,-74.01121978,260,Broad St & Bridge St,40.70365182,-74.01167797,19971,Subscriber,1974,1
469,41852.52569,41852.53056,195,Liberty St & Broadway,40.70905623,-74.01043382,260,Broad St & Bridge St,40.70365182,-74.01167797,19850,Subscriber,1978,2
2558,41852.67986,41852.70903,212,W 16 St & The High Line,40.74334935,-74.00681753,260,Broad St & Bridge St,40.70365182,-74.01167797,16614,Customer,\N,0
2548,41852.67986,41852.70972,212,W 16 St & The High Line,40.74334935,-74.00681753,260,Broad St & Bridge St,40.70365182,-74.01167797,16604,Customer,\N,0
1271,41852.35903,41852.37361,223,W 13 St & 7 Ave,40.73781509,-73.99994661,260,Broad St & Bridge St,40.70365182,-74.01167797,16606,Subscriber,1974,1
1263,41852.21736,41852.23194,225,W 14 St & The High Line,40.74195138,-74.00803013,260,Broad St & Bridge St,40.70365182,-74.01167797,18964,Subscriber,1978,1
739,41852.32569,41852.33472,250,Lafayette St & Jersey St,40.72456089,-73.99565293,260,Broad St & Bridge St,40.70365182,-74.01167797,21605,Subscriber,1972,1
741,41852.32639,41852.33472,257,Lispenard St & Broadway,40.71939226,-74.00247214,260,Broad St & Bridge St,40.70365182,-74.01167797,16850,Subscriber,1967,1
2823,41852.36458,41852.39722,260,Broad St & Bridge St,40.70365182,-74.01167797,260,Broad St & Bridge St,40.70365182,-74.01167797,20133,Subscriber,1969,1
1257,41852.34931,41852.36389,261,Johnson St & Gold St,40.69474881,-73.98362464,260,Broad St & Bridge St,40.70365182,-74.01167797,20745,Subscriber,1975,1
1089,41852.96875,41852.98125,79,Franklin St & W Broadway,40.71911552,-74.00666661,261,Johnson St & Gold St,40.69474881,-73.98362464,20112,Subscriber,1990,1
403,41852.37917,41852.38333,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,261,Johnson St & Gold St,40.69474881,-73.98362464,15707,Subscriber,1976,1
600,41852.38056,41852.3875,143,Clinton St & Joralemon St,40.69239502,-73.99337909,261,Johnson St & Gold St,40.69474881,-73.98362464,20186,Subscriber,1984,1
361,41852.80278,41852.80694,143,Clinton St & Joralemon St,40.69239502,-73.99337909,261,Johnson St & Gold St,40.69474881,-73.98362464,18821,Subscriber,1969,1
1156,41852.55347,41852.56736,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,261,Johnson St & Gold St,40.69474881,-73.98362464,20651,Subscriber,1972,1
2068,41852.71736,41852.74097,174,E 25 St & 1 Ave,40.7381765,-73.97738662,261,Johnson St & Gold St,40.69474881,-73.98362464,15670,Subscriber,1970,2
1239,41852.32083,41852.33472,195,Liberty St & Broadway,40.70905623,-74.01043382,261,Johnson St & Gold St,40.69474881,-73.98362464,16787,Subscriber,1979,2
419,41852.76528,41852.77014,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,261,Johnson St & Gold St,40.69474881,-73.98362464,17249,Subscriber,1986,1
378,41852.72431,41852.72847,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,261,Johnson St & Gold St,40.69474881,-73.98362464,18293,Subscriber,1978,2
205,41852.80347,41852.80625,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,261,Johnson St & Gold St,40.69474881,-73.98362464,18361,Subscriber,1988,1
430,41852.70417,41852.70903,233,Joralemon St & Adams St,40.69246277,-73.98963911,261,Johnson St & Gold St,40.69474881,-73.98362464,14540,Subscriber,1987,1
188,41852.82847,41852.83125,233,Joralemon St & Adams St,40.69246277,-73.98963911,261,Johnson St & Gold St,40.69474881,-73.98362464,17590,Subscriber,1994,1
361,41852.50764,41852.51181,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,261,Johnson St & Gold St,40.69474881,-73.98362464,15774,Subscriber,1962,1
1425,41852.65694,41852.67361,260,Broad St & Bridge St,40.70365182,-74.01167797,261,Johnson St & Gold St,40.69474881,-73.98362464,21605,Subscriber,1975,1
1636,41852.77222,41852.79097,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,262,Washington Park,40.69178232,-73.97372989,16336,Subscriber,1981,1
614,41852.70139,41852.70833,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,262,Washington Park,40.69178232,-73.97372989,17747,Subscriber,1981,1
1358,41852.78194,41852.79722,243,Fulton St & Rockwell Pl,40.688226,-73.979382,262,Washington Park,40.69178232,-73.97372989,14610,Subscriber,1969,1
702,41852.62083,41852.62847,128,MacDougal St & Prince St,40.72710258,-74.00297088,263,Elizabeth St & Hester St,40.71729,-73.996375,17432,Subscriber,1974,2
938,41852.67222,41852.68333,128,MacDougal St & Prince St,40.72710258,-74.00297088,263,Elizabeth St & Hester St,40.71729,-73.996375,21230,Subscriber,1976,2
